11099,Diamond,Adult,>1K,1,2021,6,2
11099,Diamond,Adult,>1K,1,2021,9,1
11099,Diamond,Adult,>1K,1,2020,11,2
11099,Diamond,Adult,>1K,1,2021,10,2
11447,Gold,Adult,>3K,1,2021,9,2
11447,Gold,Adult,>3K,1,2021,8,1
11447,Gold,Adult,>3K,1,2021,5,1
11447,Gold,Adult,>3K,1,2021,2,1
11447,Gold,Adult,>3K,1,2021,10,1
12209,Gold,Select,<1K,0,2021,8,1
12209,Gold,Select,<1K,0,2021,6,1
12437,Gold,Adult,>1K,0,2020,11,1
12437,Gold,Adult,>1K,0,2021,10,1
12437,Gold,Adult,>1K,0,2020,12,1
12437,Gold,Adult,>1K,0,2021,3,1
12437,Gold,Adult,>1K,0,2021,4,3
12437,Gold,Adult,>1K,0,2021,6,1
14679,Silver,Adult,<1K,1,2021,10,1
14679,Silver,Adult,<1K,1,2021,1,1
14679,Silver,Adult,<1K,1,2021,3,1
17118,Silver,Adult,0,0,2020,11,1
17118,Silver,Adult,0,0,2020,12,1
17311,Gold,Adult,>1K,1,2021,8,2
17311,Gold,Adult,>1K,1,2021,10,1
17311,Gold,Adult,>1K,1,2021,1,1
17311,Gold,Adult,>1K,1,2021,6,1
18919,Gold,Select,<1K,1,2021,2,1
18919,Gold,Select,<1K,1,2021,8,1
18919,Gold,Select,<1K,1,2021,9,1
18919,Gold,Select,<1K,1,2020,11,1
18919,Gold,Select,<1K,1,2021,10,2
18919,Gold,Select,<1K,1,2021,1,1
18920,Gold,Adult,0,1,2021,9,1
18920,Gold,Adult,0,1,2021,1,1
18920,Gold,Adult,0,1,2021,8,1
18920,Gold,Adult,0,1,2020,11,1
18920,Gold,Adult,0,1,2021,10,2
18920,Gold,Adult,0,1,2021,2,1
20062,Gold,Adult,<1K,0,2021,8,1
20062,Gold,Adult,<1K,0,2020,12,1
20269,Gold,Adult,<1K,0,2020,12,1
20269,Gold,Adult,<1K,0,2020,11,1
20269,Gold,Adult,<1K,0,2021,10,1
20269,Gold,Adult,<1K,0,2021,4,1
20269,Gold,Adult,<1K,0,2021,7,1
20269,Gold,Adult,<1K,0,2021,3,1
20858,Diamond,Adult,>3K,1,2021,1,1
20858,Diamond,Adult,>3K,1,2020,12,2
20858,Diamond,Adult,>3K,1,2021,8,1
20858,Diamond,Adult,>3K,1,2021,10,1
20858,Diamond,Adult,>3K,1,2021,4,1
20858,Diamond,Adult,>3K,1,2021,5,1
20858,Diamond,Adult,>3K,1,2021,2,1
21080,Gold,Adult,<1K,0,2021,2,3
21080,Gold,Adult,<1K,0,2021,8,4
21080,Gold,Adult,<1K,0,2021,6,1
21080,Gold,Adult,<1K,0,2021,9,2
21080,Gold,Adult,<1K,0,2021,1,1
21080,Gold,Adult,<1K,0,2021,4,2
21080,Gold,Adult,<1K,0,2020,11,4
21080,Gold,Adult,<1K,0,2021,3,2
21080,Gold,Adult,<1K,0,2021,10,2
21080,Gold,Adult,<1K,0,2020,12,3
21080,Gold,Adult,<1K,0,2021,5,1
22201,Gold,Adult,>1K,1,2020,11,2
22201,Gold,Adult,>1K,1,2021,7,1
22201,Gold,Adult,>1K,1,2021,10,1
22201,Gold,Adult,>1K,1,2021,5,1
22201,Gold,Adult,>1K,1,2021,1,2
22201,Gold,Adult,>1K,1,2021,8,1
22688,Gold,Adult,<1K,1,2021,7,1
22688,Gold,Adult,<1K,1,2021,4,3
22688,Gold,Adult,<1K,1,2021,10,1
22688,Gold,Adult,<1K,1,2021,5,1
23302,Silver,Adult,<1K,1,2021,10,1
23302,Silver,Adult,<1K,1,2021,3,1
24099,Silver,Adult,<1K,1,2020,11,1
24099,Silver,Adult,<1K,1,2021,6,1
24099,Silver,Adult,<1K,1,2021,2,1
24099,Silver,Adult,<1K,1,2021,5,1
24099,Silver,Adult,<1K,1,2021,3,1
24099,Silver,Adult,<1K,1,2020,12,1
25022,Gold,Adult,>5K,0,2021,3,1
25022,Gold,Adult,>5K,0,2021,8,1
26152,Gold,Adult,>1K,0,2021,6,1
26152,Gold,Adult,>1K,0,2021,10,1
26152,Gold,Adult,>1K,0,2020,12,1
26152,Gold,Adult,>1K,0,2021,4,1
26152,Gold,Adult,>1K,0,2021,8,1
26152,Gold,Adult,>1K,0,2021,5,1
26152,Gold,Adult,>1K,0,2021,9,1
26152,Gold,Adult,>1K,0,2021,2,1
26154,Gold,Select,0,1,2021,2,1
26154,Gold,Select,0,1,2021,9,1
26154,Gold,Select,0,1,2021,4,1
26154,Gold,Select,0,1,2021,10,1
26154,Gold,Select,0,1,2021,6,1
26154,Gold,Select,0,1,2021,8,1
26154,Gold,Select,0,1,2020,12,1
27333,Gold,Adult,<1K,1,2020,12,1
27333,Gold,Adult,<1K,1,2021,1,1
27333,Gold,Adult,<1K,1,2021,8,1
27333,Gold,Adult,<1K,1,2021,6,1
27333,Gold,Adult,<1K,1,2020,11,3
27333,Gold,Adult,<1K,1,2021,10,2
27400,Gold,Adult,>3K,0,2020,12,1
27400,Gold,Adult,>3K,0,2021,1,1
27400,Gold,Adult,>3K,0,2020,11,1
27400,Gold,Adult,>3K,0,2021,2,2
27400,Gold,Adult,>3K,0,2021,9,3
27400,Gold,Adult,>3K,0,2021,8,1
27400,Gold,Adult,>3K,0,2021,7,1
27401,Gold,Adult,<1K,1,2021,2,2
27401,Gold,Adult,<1K,1,2021,1,1
27401,Gold,Adult,<1K,1,2021,7,1
27401,Gold,Adult,<1K,1,2021,9,3
27401,Gold,Adult,<1K,1,2020,12,1
27401,Gold,Adult,<1K,1,2020,11,1
27401,Gold,Adult,<1K,1,2021,8,1
27660,Gold,Select,0,0,2021,5,1
27660,Gold,Select,0,0,2021,8,1
27660,Gold,Select,0,0,2021,2,1
27660,Gold,Select,0,0,2021,1,1
27775,Gold,Adult,0,0,2021,2,1
27918,Gold,Select,>1K,1,2021,6,1
27918,Gold,Select,>1K,1,2021,10,1
27918,Gold,Select,>1K,1,2021,3,1
27918,Gold,Select,>1K,1,2021,1,1
27918,Gold,Select,>1K,1,2021,9,2
27918,Gold,Select,>1K,1,2021,5,1
27918,Gold,Select,>1K,1,2021,8,1
27976,Gold,Adult,<1K,0,2021,1,1
27976,Gold,Adult,<1K,0,2021,3,1
27976,Gold,Adult,<1K,0,2021,5,1
27976,Gold,Adult,<1K,0,2021,10,1
27976,Gold,Adult,<1K,0,2021,6,1
27976,Gold,Adult,<1K,0,2021,9,1
28469,Silver,Adult,>1K,1,2021,10,1
28469,Silver,Adult,>1K,1,2021,1,1
28469,Silver,Adult,>1K,1,2020,12,1
28469,Silver,Adult,>1K,1,2021,8,1
28877,Gold,Adult,>3K,1,2021,9,1
28877,Gold,Adult,>3K,1,2021,8,1
28877,Gold,Adult,>3K,1,2021,10,1
28877,Gold,Adult,>3K,1,2021,2,1
28877,Gold,Adult,>3K,1,2021,3,1
28877,Gold,Adult,>3K,1,2021,1,1
28877,Gold,Adult,>3K,1,2021,6,1
29519,Silver,Adult,>1K,0,2021,8,1
29519,Silver,Adult,>1K,0,2021,2,1
29519,Silver,Adult,>1K,0,2021,5,1
29734,Gold,Adult,<1K,0,2021,3,1
29734,Gold,Adult,<1K,0,2021,1,1
29734,Gold,Adult,<1K,0,2021,8,2
29734,Gold,Adult,<1K,0,2020,11,3
29734,Gold,Adult,<1K,0,2021,10,2
29734,Gold,Adult,<1K,0,2021,2,1
29734,Gold,Adult,<1K,0,2021,5,1
29896,Gold,Adult,>3K,0,2021,8,1
29896,Gold,Adult,>3K,0,2021,7,1
29896,Gold,Adult,>3K,0,2021,4,1
29896,Gold,Adult,>3K,0,2021,2,2
29896,Gold,Adult,>3K,0,2020,12,1
29896,Gold,Adult,>3K,0,2020,11,1
30019,Gold,Adult,0,0,2021,8,1
30019,Gold,Adult,0,0,2021,5,1
30019,Gold,Adult,0,0,2020,12,2
30019,Gold,Adult,0,0,2021,2,2
30019,Gold,Adult,0,0,2021,6,1
30145,Silver,Adult,0,0,2021,5,1
30145,Silver,Adult,0,0,2021,1,1
30145,Silver,Adult,0,0,2020,11,2
31087,Silver,Adult,0,0,2021,10,1
31883,Crystal,Adult,<1K,0,2020,12,1
31883,Crystal,Adult,<1K,0,2021,4,1
31883,Crystal,Adult,<1K,0,2021,8,3
31883,Crystal,Adult,<1K,0,2021,10,1
31883,Crystal,Adult,<1K,0,2021,6,1
31883,Crystal,Adult,<1K,0,2021,2,1
31883,Crystal,Adult,<1K,0,2021,1,1
32067,Gold,Adult,>10K,0,2021,2,1
32067,Gold,Adult,>10K,0,2021,5,1
32067,Gold,Adult,>10K,0,2021,8,3
32067,Gold,Adult,>10K,0,2021,9,1
32067,Gold,Adult,>10K,0,2020,11,2
32067,Gold,Adult,>10K,0,2021,3,1
32067,Gold,Adult,>10K,0,2021,10,1
32067,Gold,Adult,>10K,0,2020,12,1
32436,Gold,Adult,<1K,0,2021,6,1
32436,Gold,Adult,<1K,0,2021,10,1
33064,Gold,Adult,<1K,0,2020,11,3
33064,Gold,Adult,<1K,0,2021,10,2
33064,Gold,Adult,<1K,0,2021,5,2
33064,Gold,Adult,<1K,0,2021,2,1
33064,Gold,Adult,<1K,0,2021,3,1
33064,Gold,Adult,<1K,0,2021,1,1
33282,Gold,Select,<1K,0,2021,1,1
33282,Gold,Select,<1K,0,2020,12,1
33282,Gold,Select,<1K,0,2021,3,1
33282,Gold,Select,<1K,0,2021,8,1
34073,Gold,Adult,>3K,0,2021,2,2
34073,Gold,Adult,>3K,0,2020,12,2
34073,Gold,Adult,>3K,0,2021,8,1
34956,Silver,Adult,<1K,1,2021,2,1
34956,Silver,Adult,<1K,1,2021,5,1
34956,Silver,Adult,<1K,1,2020,11,2
34956,Silver,Adult,<1K,1,2021,10,2
35649,Silver,Select,0,1,2021,1,1
35649,Silver,Select,0,1,2020,11,2
36166,Crystal,Adult,>10K,0,2020,12,1
36967,Gold,Adult,>1K,1,2021,7,1
36967,Gold,Adult,>1K,1,2021,1,1
36967,Gold,Adult,>1K,1,2021,3,1
36967,Gold,Adult,>1K,1,2021,5,1
36967,Gold,Adult,>1K,1,2021,8,1
36967,Gold,Adult,>1K,1,2020,11,1
37296,Diamond,Adult,<1K,0,2021,4,2
37296,Diamond,Adult,<1K,0,2020,12,1
37296,Diamond,Adult,<1K,0,2021,1,1
37296,Diamond,Adult,<1K,0,2021,6,5
37296,Diamond,Adult,<1K,0,2021,10,1
37297,Diamond,Adult,>5K,0,2021,10,1
37297,Diamond,Adult,>5K,0,2021,4,2
37297,Diamond,Adult,>5K,0,2021,1,2
37297,Diamond,Adult,>5K,0,2021,6,5
37297,Diamond,Adult,>5K,0,2020,12,1
37523,Gold,Adult,<1K,0,2020,11,2
37523,Gold,Adult,<1K,0,2021,1,1
37523,Gold,Adult,<1K,0,2021,10,2
37609,Silver,Select,0,0,2020,11,1
38371,Gold,Adult,<1K,0,2020,11,1
38371,Gold,Adult,<1K,0,2021,3,1
38371,Gold,Adult,<1K,0,2021,8,1
38371,Gold,Adult,<1K,0,2021,4,1
38371,Gold,Adult,<1K,0,2021,6,1
38374,Gold,Adult,<1K,1,2020,12,1
38374,Gold,Adult,<1K,1,2021,8,1
38374,Gold,Adult,<1K,1,2021,3,1
38374,Gold,Adult,<1K,1,2021,6,2
38374,Gold,Adult,<1K,1,2021,1,1
38374,Gold,Adult,<1K,1,2020,11,1
38383,Silver,Adult,<1K,1,2021,6,1
38383,Silver,Adult,<1K,1,2020,11,1
38383,Silver,Adult,<1K,1,2021,10,1
38383,Silver,Adult,<1K,1,2020,12,1
38383,Silver,Adult,<1K,1,2021,2,1
38384,Silver,Adult,>1K,1,2021,3,1
38384,Silver,Adult,>1K,1,2020,12,1
38384,Silver,Adult,>1K,1,2021,2,1
38384,Silver,Adult,>1K,1,2020,11,1
38384,Silver,Adult,>1K,1,2021,10,2
38384,Silver,Adult,>1K,1,2021,6,2
38420,Gold,Adult,>100K,1,2021,2,2
38420,Gold,Adult,>100K,1,2021,4,13
38420,Gold,Adult,>100K,1,2021,8,2
38420,Gold,Adult,>100K,1,2021,3,6
38420,Gold,Adult,>100K,1,2021,5,7
38420,Gold,Adult,>100K,1,2021,9,10
38420,Gold,Adult,>100K,1,2020,11,6
38420,Gold,Adult,>100K,1,2021,10,11
38420,Gold,Adult,>100K,1,2021,1,3
38420,Gold,Adult,>100K,1,2021,7,1
38420,Gold,Adult,>100K,1,2020,12,6
38420,Gold,Adult,>100K,1,2021,6,7
38438,Gold,Adult,>3K,1,2021,7,1
38438,Gold,Adult,>3K,1,2021,2,3
38438,Gold,Adult,>3K,1,2021,6,1
38473,Silver,Adult,<1K,0,2021,3,1
38473,Silver,Adult,<1K,0,2021,1,1
38473,Silver,Adult,<1K,0,2020,12,1
38473,Silver,Adult,<1K,0,2021,10,1
38473,Silver,Adult,<1K,0,2021,2,1
38482,Gold,Adult,<1K,1,2020,11,1
38482,Gold,Adult,<1K,1,2021,10,2
38482,Gold,Adult,<1K,1,2021,6,1
38482,Gold,Adult,<1K,1,2021,1,1
38482,Gold,Adult,<1K,1,2021,2,2
38514,Gold,Adult,>1K,0,2020,11,5
38514,Gold,Adult,>1K,0,2020,12,2
38514,Gold,Adult,>1K,0,2021,5,6
38514,Gold,Adult,>1K,0,2021,2,1
38514,Gold,Adult,>1K,0,2021,6,1
38514,Gold,Adult,>1K,0,2021,1,1
38514,Gold,Adult,>1K,0,2021,3,1
38515,Gold,Adult,<1K,0,2020,11,5
38515,Gold,Adult,<1K,0,2021,1,1
38515,Gold,Adult,<1K,0,2020,12,2
38515,Gold,Adult,<1K,0,2021,5,6
38515,Gold,Adult,<1K,0,2021,2,1
38515,Gold,Adult,<1K,0,2021,9,3
38515,Gold,Adult,<1K,0,2021,3,1
38515,Gold,Adult,<1K,0,2021,6,7
38522,Gold,Adult,<1K,1,2021,2,1
38522,Gold,Adult,<1K,1,2020,12,1
38522,Gold,Adult,<1K,1,2021,9,1
38522,Gold,Adult,<1K,1,2021,4,1
38522,Gold,Adult,<1K,1,2021,8,4
38522,Gold,Adult,<1K,1,2021,7,1
38522,Gold,Adult,<1K,1,2021,6,2
38522,Gold,Adult,<1K,1,2021,1,1
38523,Gold,Adult,0,1,2021,7,1
38523,Gold,Adult,0,1,2020,12,2
38523,Gold,Adult,0,1,2021,9,1
38523,Gold,Adult,0,1,2021,3,1
38523,Gold,Adult,0,1,2021,4,1
38523,Gold,Adult,0,1,2021,5,1
38523,Gold,Adult,0,1,2021,10,1
38523,Gold,Adult,0,1,2021,8,1
38524,Gold,Adult,>5K,1,2021,9,1
38524,Gold,Adult,>5K,1,2021,4,1
38524,Gold,Adult,>5K,1,2021,7,1
38524,Gold,Adult,>5K,1,2021,10,1
38524,Gold,Adult,>5K,1,2021,5,1
38524,Gold,Adult,>5K,1,2021,8,1
38555,Gold,Adult,>1K,0,2020,12,2
38555,Gold,Adult,>1K,0,2020,11,1
38555,Gold,Adult,>1K,0,2021,10,1
38555,Gold,Adult,>1K,0,2021,2,1
38555,Gold,Adult,>1K,0,2021,9,1
38555,Gold,Adult,>1K,0,2021,8,1
38555,Gold,Adult,>1K,0,2021,3,1
38555,Gold,Adult,>1K,0,2021,4,2
38577,Gold,Adult,>1K,1,2021,10,2
38577,Gold,Adult,>1K,1,2021,1,2
38577,Gold,Adult,>1K,1,2021,6,4
38577,Gold,Adult,>1K,1,2021,9,1
38577,Gold,Adult,>1K,1,2021,2,1
38577,Gold,Adult,>1K,1,2021,4,3
38577,Gold,Adult,>1K,1,2021,8,1
38608,Gold,Select,>1K,0,2021,1,1
38608,Gold,Select,>1K,0,2020,12,2
38608,Gold,Select,>1K,0,2021,8,1
38608,Gold,Select,>1K,0,2021,4,1
38627,Gold,Adult,<1K,1,2021,3,1
38627,Gold,Adult,<1K,1,2021,1,2
38627,Gold,Adult,<1K,1,2020,12,1
38627,Gold,Adult,<1K,1,2021,9,1
38627,Gold,Adult,<1K,1,2021,2,1
38627,Gold,Adult,<1K,1,2021,7,2
38627,Gold,Adult,<1K,1,2021,5,1
38627,Gold,Adult,<1K,1,2021,4,3
38627,Gold,Adult,<1K,1,2021,10,3
38642,Diamond,Adult,>5K,1,2021,4,1
38642,Diamond,Adult,>5K,1,2021,1,1
38642,Diamond,Adult,>5K,1,2020,12,2
38642,Diamond,Adult,>5K,1,2021,8,1
38642,Diamond,Adult,>5K,1,2021,10,1
38642,Diamond,Adult,>5K,1,2021,2,1
38662,Gold,Adult,>5K,1,2021,8,1
38662,Gold,Adult,>5K,1,2020,12,1
38662,Gold,Adult,>5K,1,2021,9,1
38662,Gold,Adult,>5K,1,2021,4,1
38662,Gold,Adult,>5K,1,2021,1,1
38662,Gold,Adult,>5K,1,2021,6,1
38662,Gold,Adult,>5K,1,2020,11,1
38662,Gold,Adult,>5K,1,2021,10,2
38662,Gold,Adult,>5K,1,2021,3,1
38666,Gold,Adult,>1K,0,2021,6,1
38666,Gold,Adult,>1K,0,2021,9,1
38666,Gold,Adult,>1K,0,2021,10,1
38666,Gold,Adult,>1K,0,2020,12,1
38666,Gold,Adult,>1K,0,2021,3,1
38688,Gold,Adult,>10K,1,2021,4,3
38688,Gold,Adult,>10K,1,2021,1,3
38688,Gold,Adult,>10K,1,2021,8,2
38688,Gold,Adult,>10K,1,2020,11,1
38688,Gold,Adult,>10K,1,2021,10,3
38688,Gold,Adult,>10K,1,2021,9,3
38688,Gold,Adult,>10K,1,2021,5,1
38688,Gold,Adult,>10K,1,2021,6,1
38688,Gold,Adult,>10K,1,2020,12,3
38688,Gold,Adult,>10K,1,2021,3,1
38688,Gold,Adult,>10K,1,2021,2,2
38714,Gold,Adult,>1K,1,2021,6,4
38714,Gold,Adult,>1K,1,2021,9,1
38714,Gold,Adult,>1K,1,2021,8,1
38714,Gold,Adult,>1K,1,2021,3,1
38714,Gold,Adult,>1K,1,2021,1,1
38714,Gold,Adult,>1K,1,2020,11,1
38714,Gold,Adult,>1K,1,2021,4,1
38714,Gold,Adult,>1K,1,2021,10,1
38714,Gold,Adult,>1K,1,2020,12,2
38720,Gold,Adult,<1K,1,2021,2,2
38720,Gold,Adult,<1K,1,2021,10,1
38720,Gold,Adult,<1K,1,2021,7,1
38720,Gold,Adult,<1K,1,2021,8,1
38720,Gold,Adult,<1K,1,2021,4,1
38729,Gold,Adult,<1K,1,2020,12,2
38729,Gold,Adult,<1K,1,2021,6,1
38729,Gold,Adult,<1K,1,2021,3,1
38729,Gold,Adult,<1K,1,2021,10,3
38788,Gold,Adult,>5K,1,2021,1,1
38788,Gold,Adult,>5K,1,2021,10,2
38788,Gold,Adult,>5K,1,2021,5,1
38788,Gold,Adult,>5K,1,2020,12,1
38800,Gold,Adult,0,1,2021,5,1
38800,Gold,Adult,0,1,2021,2,1
38800,Gold,Adult,0,1,2020,11,1
38800,Gold,Adult,0,1,2021,3,2
38800,Gold,Adult,0,1,2021,10,2
38800,Gold,Adult,0,1,2021,6,1
38800,Gold,Adult,0,1,2021,1,1
38800,Gold,Adult,0,1,2021,4,1
38800,Gold,Adult,0,1,2021,7,1
38800,Gold,Adult,0,1,2020,12,1
38800,Gold,Adult,0,1,2021,8,2
38806,Gold,Adult,<1K,1,2021,10,1
38829,Diamond,Adult,>1K,1,2021,5,1
38829,Diamond,Adult,>1K,1,2021,3,1
38829,Diamond,Adult,>1K,1,2021,1,1
38829,Diamond,Adult,>1K,1,2021,10,2
38829,Diamond,Adult,>1K,1,2021,9,1
38829,Diamond,Adult,>1K,1,2021,8,1
38829,Diamond,Adult,>1K,1,2021,2,2
38839,Diamond,Adult,>1K,1,2021,3,5
38839,Diamond,Adult,>1K,1,2021,5,2
38839,Diamond,Adult,>1K,1,2020,12,6
38839,Diamond,Adult,>1K,1,2021,2,3
38839,Diamond,Adult,>1K,1,2021,8,3
38839,Diamond,Adult,>1K,1,2020,11,3
38839,Diamond,Adult,>1K,1,2021,10,5
38839,Diamond,Adult,>1K,1,2021,1,4
38839,Diamond,Adult,>1K,1,2021,6,3
38839,Diamond,Adult,>1K,1,2021,9,1
38839,Diamond,Adult,>1K,1,2021,7,2
38839,Diamond,Adult,>1K,1,2021,4,3
38877,Silver,Adult,0,1,2021,2,1
38877,Silver,Adult,0,1,2021,10,1
38877,Silver,Adult,0,1,2021,1,2
38877,Silver,Adult,0,1,2021,7,1
38877,Silver,Adult,0,1,2021,6,1
38877,Silver,Adult,0,1,2021,9,1
38879,Gold,Adult,>1K,1,2021,5,2
38879,Gold,Adult,>1K,1,2021,9,1
38879,Gold,Adult,>1K,1,2020,12,4
38879,Gold,Adult,>1K,1,2021,1,6
38879,Gold,Adult,>1K,1,2020,11,3
38879,Gold,Adult,>1K,1,2021,10,2
38879,Gold,Adult,>1K,1,2021,6,1
38879,Gold,Adult,>1K,1,2021,4,2
38879,Gold,Adult,>1K,1,2021,7,2
38879,Gold,Adult,>1K,1,2021,8,1
38879,Gold,Adult,>1K,1,2021,2,2
38880,Gold,Select,<1K,1,2020,12,4
38880,Gold,Select,<1K,1,2021,9,1
38880,Gold,Select,<1K,1,2021,1,6
38880,Gold,Select,<1K,1,2021,8,1
38880,Gold,Select,<1K,1,2021,6,1
38880,Gold,Select,<1K,1,2021,4,2
38880,Gold,Select,<1K,1,2021,2,3
38880,Gold,Select,<1K,1,2020,11,3
38880,Gold,Select,<1K,1,2021,7,2
38880,Gold,Select,<1K,1,2021,10,2
38880,Gold,Select,<1K,1,2021,5,2
38894,Gold,Adult,>3K,1,2021,3,1
38894,Gold,Adult,>3K,1,2021,10,2
38894,Gold,Adult,>3K,1,2020,12,1
38894,Gold,Adult,>3K,1,2021,1,1
38894,Gold,Adult,>3K,1,2021,4,1
38894,Gold,Adult,>3K,1,2021,2,1
38927,Gold,Adult,<1K,1,2021,7,1
38927,Gold,Adult,<1K,1,2021,3,2
38927,Gold,Adult,<1K,1,2020,12,1
38927,Gold,Adult,<1K,1,2021,4,1
38927,Gold,Adult,<1K,1,2021,9,7
38927,Gold,Adult,<1K,1,2020,11,2
38927,Gold,Adult,<1K,1,2021,10,6
38964,Crystal,Adult,<1K,0,2021,4,2
38964,Crystal,Adult,<1K,0,2021,10,2
38964,Crystal,Adult,<1K,0,2021,5,2
38964,Crystal,Adult,<1K,0,2021,1,5
38974,Gold,Adult,<1K,0,2021,3,3
38974,Gold,Adult,<1K,0,2021,2,1
38974,Gold,Adult,<1K,0,2021,5,2
38974,Gold,Adult,<1K,0,2021,8,2
38974,Gold,Adult,<1K,0,2020,11,2
38974,Gold,Adult,<1K,0,2021,10,3
38974,Gold,Adult,<1K,0,2021,1,2
38974,Gold,Adult,<1K,0,2021,6,1
38974,Gold,Adult,<1K,0,2020,12,1
38974,Gold,Adult,<1K,0,2021,4,1
38974,Gold,Adult,<1K,0,2021,7,1
38980,Silver,Adult,>5K,0,2020,11,1
38980,Silver,Adult,>5K,0,2021,5,1
38980,Silver,Adult,>5K,0,2021,1,1
39028,Gold,Adult,0,1,2021,4,3
39028,Gold,Adult,0,1,2021,6,3
39028,Gold,Adult,0,1,2021,9,5
39028,Gold,Adult,0,1,2020,12,4
39028,Gold,Adult,0,1,2021,1,3
39028,Gold,Adult,0,1,2021,5,2
39028,Gold,Adult,0,1,2021,3,4
39028,Gold,Adult,0,1,2020,11,4
39028,Gold,Adult,0,1,2021,10,3
39028,Gold,Adult,0,1,2021,2,2
39028,Gold,Adult,0,1,2021,8,2
39061,Diamond,Adult,>1K,1,2021,3,1
39061,Diamond,Adult,>1K,1,2021,9,1
39061,Diamond,Adult,>1K,1,2021,4,1
39061,Diamond,Adult,>1K,1,2020,11,1
39061,Diamond,Adult,>1K,1,2021,10,1
39080,Diamond,Adult,>1K,0,2021,5,8
39080,Diamond,Adult,>1K,0,2020,12,8
39080,Diamond,Adult,>3K,1,2021,9,6
39080,Diamond,Adult,>1K,0,2021,7,3
39080,Diamond,Adult,>1K,0,2021,1,10
39080,Diamond,Adult,>1K,0,2021,3,9
39080,Diamond,Adult,>3K,1,2021,8,3
39080,Diamond,Adult,>1K,0,2020,11,5
39080,Diamond,Adult,>1K,0,2021,4,9
39080,Diamond,Adult,>1K,0,2021,2,9
39080,Diamond,Adult,>3K,1,2021,10,11
39080,Diamond,Adult,>1K,0,2021,6,6
39084,Gold,Adult,<1K,1,2021,3,1
39084,Gold,Adult,<1K,1,2020,12,2
39084,Gold,Adult,<1K,1,2020,11,2
39084,Gold,Adult,<1K,1,2021,4,1
39084,Gold,Adult,<1K,1,2021,10,1
39084,Gold,Adult,<1K,1,2021,2,1
39090,Gold,Adult,>3K,1,2021,6,1
39090,Gold,Adult,>3K,1,2020,12,1
39090,Gold,Adult,>3K,1,2021,4,1
39090,Gold,Adult,>3K,1,2021,2,1
39090,Gold,Adult,>3K,1,2021,9,1
39141,Diamond,Adult,>1K,1,2021,2,2
39141,Diamond,Adult,>1K,1,2021,8,4
39141,Diamond,Adult,>1K,1,2020,11,3
39141,Diamond,Adult,>1K,1,2021,4,2
39141,Diamond,Adult,>1K,1,2021,10,4
39141,Diamond,Adult,>1K,1,2021,5,3
39141,Diamond,Adult,>1K,1,2021,9,2
39141,Diamond,Adult,>1K,1,2020,12,5
39141,Diamond,Adult,>1K,1,2021,3,4
39141,Diamond,Adult,>1K,1,2021,6,4
39141,Diamond,Adult,>1K,1,2021,1,4
39158,Gold,Adult,<1K,0,2021,9,1
39158,Gold,Adult,<1K,0,2021,5,2
39158,Gold,Adult,<1K,0,2021,8,1
39158,Gold,Adult,0,1,2021,10,3
39158,Gold,Adult,<1K,0,2021,6,1
